LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1213CAT1,T1213CAT2,T1213CAT3,T1213CAT4,T1213CAT5,T1213CAT1LA,T1213CAT2LA,T1213CAT3LA,T1213CAT4LA,T1213CAT5LA,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1213CAT1,PT1213CAT2,PT1213CAT3,PT1213CAT4,PT1213CAT5,PT1213CAT1LA,PT1213CAT2LA,PT1213CAT3LA,PT1213CAT4LA,PT1213CAT5LA,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
815,121495,Non-London,Primary,61,6.6,Low,"5,592",41,"5,633","2,781",94,644,390,459,552,205,64,249,102,58,113,"5,711",3490,119,386,49,5242,2922,149,340,87,4382,3755,159,432,63,5407,3018,164,355,80,4513,SUPP,175,402,SUPP,"5,436","3,005",183,317,70,"4,729","3,450",141,449,70,"5,934","3,020",170,374,69,"4,798",3425,94,459,64,5711,"3,098",168,5633,644,64,-65,-25,73,15,469,99%,1%,49%,2%,11%,7%,8%,10%,4%,1%,4%,2%,1%,2%,67%,2%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,7%,SUPP,100%,NA,NA,NA,NA,NA,59%,2%,10%,3%,100%,NA,NA,NA,NA,NA,60%,2%,8%,1%,100%,NA,NA,NA,NA,NA,-7%,0%,1%,0%,0%
815,121496,Non-London,Primary,41,0,Low,"7,020",327,"7,347",SUPP,179,SUPP,365,711,248,233,59,584,55,31,55,"2,520",SUPP,345,1046,236,11899,2922,149,340,87,4382,5758,332,826,159,9248,3018,164,355,80,4513,SUPP,932,"1,363",126,"11,600","3,005",183,317,70,"4,729","3,548",289,669,74,"6,013","3,020",170,374,69,"4,798",SUPP,179,711,59,6722,"3,098",168,7347,972,59,SUPP,-166,-335,-177,-5177,96%,4%,SUPP,3%,SUPP,5%,11%,4%,3%,1%,9%,1%,0%,1%,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,8%,12%,1%,100%,NA,NA,NA,NA,NA,59%,5%,4%,8%,100%,NA,NA,NA,NA,NA,SUPP,3%,11%,1%,100%,NA,NA,NA,NA,NA,SUPP,0%,2%,-1%,0%
815,121497,Non-London,Primary,72,5.6,Low,"5,423",173,"5,597","2,455",353,923,209,542,191,171,57,401,142,12,59,"5,515",3341,102,462,95,4820,2922,149,340,87,4382,3373,134,458,68,4896,3018,164,355,80,4513,SUPP,175,523,65,"4,898","3,005",183,317,70,"4,729","3,426",208,480,51,"5,151","3,020",170,374,69,"4,798",3379,353,542,57,5515,"3,098",168,5597,923,57,38,251,80,-38,695,97%,3%,45%,6%,17%,4%,10%,3%,3%,1%,7%,3%,0%,1%,69%,2%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,11%,1%,100%,NA,NA,NA,NA,NA,66%,4%,3%,5%,100%,NA,NA,NA,NA,NA,61%,6%,10%,1%,100%,NA,NA,NA,NA,NA,-8%,4%,0%,-1%,0%
815,121498,Non-London,Primary,56,12.5,Low,"5,893",183,"6,076","3,231",90,443,463,537,235,175,126,569,329,16,145,"6,359",SUPP,399,409,104,4889,2922,149,340,87,4382,2941,305,381,103,4854,3018,164,355,80,4513,SUPP,210,401,87,"5,427","3,005",183,317,70,"4,729","3,182",273,466,78,"5,694","3,020",170,374,69,"4,798",3674,90,537,126,6359,"3,098",168,6076,443,126,NA,-309,128,22,1470,97%,3%,SUPP,1%,SUPP,7%,8%,4%,3%,2%,9%,5%,0%,2%,SUPP,8%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,6%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,56%,5%,4%,6%,100%,NA,NA,NA,NA,NA,NA,1%,8%,2%,100%,NA,NA,NA,NA,NA,NA,-7%,0%,0%,0%
815,121499,Non-London,Primary,180,1.3,Low,"4,486",89,"4,575","2,398",155,546,248,443,134,169,48,203,42,25,86,"4,497",2906,201,376,67,4409,2922,149,340,87,4382,2994,165,390,73,4504,3018,164,355,80,4513,SUPP,187,409,59,"4,692","3,005",183,317,70,"4,729","2,983",189,415,59,"4,815","3,020",170,374,69,"4,798",2944,155,443,48,4497,"3,098",168,4575,546,48,38,-46,67,-19,88,98%,2%,53%,3%,12%,6%,10%,3%,4%,1%,5%,1%,1%,2%,66%,5%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,9%,1%,100%,NA,NA,NA,NA,NA,62%,4%,3%,5%,100%,NA,NA,NA,NA,NA,65%,3%,10%,1%,100%,NA,NA,NA,NA,NA,-1%,-2%,1%,-1%,0%
815,121500,Non-London,Primary,38,2.6,Low,"6,801",126,"6,927","3,755",282,651,456,688,288,243,122,611,100,35,94,"7,324",SUPP,263,503,127,5747,2922,149,340,87,4382,4072,222,449,177,6307,3018,164,355,80,4513,SUPP,226,597,176,"7,125","3,005",183,317,70,"4,729","3,936",363,718,149,"6,863","3,020",170,374,69,"4,798",4405,282,688,122,7324,"3,098",168,6927,651,122,NA,19,185,-5,1577,98%,2%,SUPP,4%,SUPP,6%,9%,4%,3%,2%,8%,1%,0%,1%,SUPP,5%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,2%,100%,NA,NA,NA,NA,NA,57%,5%,3%,8%,100%,NA,NA,NA,NA,NA,NA,4%,9%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,0%,0%,0%
815,121501,Non-London,Primary,84,3.6,Low,"4,317",114,"4,430","2,633",112,560,409,329,133,121,67,272,29,19,82,"4,765",SUPP,-17,265,78,3725,2922,149,340,87,4382,2724,120,291,101,4012,3018,164,355,80,4513,SUPP,90,305,81,"4,397","3,005",183,317,70,"4,729",SUPP,119,305,58,"4,504","3,020",170,374,69,"4,798",3193,112,329,67,4765,"3,098",168,4430,560,67,NA,129,64,-11,1040,97%,3%,SUPP,2%,SUPP,9%,7%,3%,3%,1%,6%,1%,0%,2%,SUPP,0%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP!,3%,4%,6%,100%,NA,NA,NA,NA,NA,NA,2%,7%,1%,100%,NA,NA,NA,NA,NA,NA,2%,0%,-1%,0%
815,121502,Non-London,Primary,76,15.2,Low,"5,026",383,"5,409","2,012",399,875,386,740,166,220,68,327,47,28,12,"5,282",SUPP,120,601,90,5183,2922,149,340,87,4382,3403,117,644,85,5175,3018,164,355,80,4513,SUPP,86,709,75,"5,438","3,005",183,317,70,"4,729","3,266",121,748,66,"5,384","3,020",170,374,69,"4,798",2887,399,740,68,5282,"3,098",168,5409,875,68,NA,279,139,-22,99,93%,7%,SUPP,8%,SUPP,7%,14%,3%,4%,1%,6%,1%,1%,0%,SUPP,2%,12%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,12%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,13%,1%,100%,NA,NA,NA,NA,NA,61%,2%,2%,5%,100%,NA,NA,NA,NA,NA,NA,8%,14%,1%,100%,NA,NA,NA,NA,NA,NA,6%,2%,-1%,0%
815,121503,Non-London,Primary,40,7.5,Low,"7,690",48,"7,738",SUPP,277,SUPP,461,607,148,255,92,312,50,27,18,"2,248",SUPP,109,460,124,6129,2922,149,340,87,4382,5349,145,537,80,7451,3018,164,355,80,4513,SUPP,235,551,60,"7,620","3,005",183,317,70,"4,729","5,800",331,586,50,"8,193","3,020",170,374,69,"4,798",SUPP,277,607,92,8108,"3,098",168,7738,1922,92,SUPP,168,147,-32,1979,99%,1%,SUPP,3%,SUPP,6%,7%,2%,3%,1%,4%,1%,0%,0%,SUPP,2%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,7%,1%,100%,NA,NA,NA,NA,NA,71%,4%,2%,4%,100%,NA,NA,NA,NA,NA,SUPP,3%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,1%,-1%,-1%,0%
815,121504,Non-London,Primary,141,3.1,Low,"4,588",266,"4,855","2,205",273,701,535,352,92,135,5,282,38,68,156,"4,844",2714,264,302,0,4372,2922,149,340,87,4382,2648,250,301,5,4370,3018,164,355,80,4513,"2,810",361,309,0,"4,935","3,005",183,317,70,"4,729","3,220",261,291,34,"5,154","3,020",170,374,69,"4,798",2907,273,352,5,4844,"3,098",168,4855,701,5,193,9,50,5,472,95%,5%,46%,6%,14%,11%,7%,2%,3%,0%,6%,1%,1%,3%,62%,6%,7%,0%,100%,NA,NA,NA,NA,NA,SUPP,6%,7%,0%,100%,NA,NA,NA,NA,NA,57%,7%,6%,0%,100%,NA,NA,NA,NA,NA,62%,5%,2%,6%,100%,NA,NA,NA,NA,NA,60%,6%,7%,0%,100%,NA,NA,NA,NA,NA,-2%,0%,0%,0%,0%
815,121505,Non-London,Primary,71,3.4,Low,"6,319",387,"6,707",SUPP,188,SUPP,543,748,269,222,132,457,93,20,85,"2,758",SUPP,-133,621,136,5828,2922,149,340,87,4382,4202,178,789,164,7012,3018,164,355,80,4513,SUPP,330,911,136,"8,491","3,005",183,317,70,"4,729","5,054",185,929,101,"8,550","3,020",170,374,69,"4,798",SUPP,188,748,132,6946,"3,098",168,6707,915,132,SUPP,321,127,-4,1118,94%,6%,SUPP,3%,SUPP,8%,11%,4%,3%,2%,7%,1%,0%,1%,SUPP,-2%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,11%,2%,100%,NA,NA,NA,NA,NA,59%,2%,3%,11%,100%,NA,NA,NA,NA,NA,SUPP,3%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP,5%,0%,0%,0%
815,121506,Non-London,Primary,113,5.3,Low,"4,794",188,"4,982","2,148",168,510,294,623,217,115,66,348,55,14,125,"4,684",2903,184,471,95,4619,2922,149,340,87,4382,2964,13,487,65,4459,3018,164,355,80,4513,SUPP,9,467,74,"4,230","3,005",183,317,70,"4,729","2,517",100,473,47,"4,215","3,020",170,374,69,"4,798",2658,168,623,66,4684,"3,098",168,4982,510,66,-245,-16,152,-29,65,96%,4%,46%,4%,11%,6%,13%,5%,2%,1%,7%,1%,0%,3%,63%,4%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,0%,11%,1%,100%,NA,NA,NA,NA,NA,SUPP,0%,11%,2%,100%,NA,NA,NA,NA,NA,60%,2%,5%,7%,100%,NA,NA,NA,NA,NA,57%,4%,13%,1%,100%,NA,NA,NA,NA,NA,-6%,0%,3%,-1%,0%
815,121507,Non-London,Primary,97,6.1,Low,"4,739",46,"4,785","2,349",102,821,379,338,142,191,78,186,27,74,255,"4,940",SUPP,81,286,118,4630,2922,149,340,87,4382,2988,179,290,90,4520,3018,164,355,80,4513,SUPP,212,316,100,"5,854","3,005",183,317,70,"4,729","3,567",274,372,76,"5,787","3,020",170,374,69,"4,798",3169,102,338,78,4940,"3,098",168,4785,821,78,NA,21,52,-40,310,99%,1%,SUPP,2%,SUPP,8%,7%,3%,4%,2%,4%,1%,2%,5%,SUPP,2%,6%,3%,100%,NA,NA,NA,NA,NA,SUPP,4%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,5%,2%,100%,NA,NA,NA,NA,NA,61%,5%,2%,5%,100%,NA,NA,NA,NA,NA,NA,2%,7%,2%,100%,NA,NA,NA,NA,NA,NA,0%,1%,-1%,0%
815,121508,Non-London,Primary,35,8.6,Low,"9,474",64,"9,538","4,616",222,"1,071",735,"1,565",315,121,90,837,118,35,131,"9,855",SUPP,185,668,85,5740,2922,149,340,87,4382,3897,198,661,70,6151,3018,164,355,80,4513,SUPP,215,744,82,"6,829","3,005",183,317,70,"4,729","5,916",212,984,65,"9,067","3,020",170,374,69,"4,798",5687,222,1565,90,9855,"3,098",168,9538,1071,90,NA,37,897,5,4115,99%,1%,47%,2%,11%,7%,16%,3%,1%,1%,8%,1%,0%,1%,SUPP,3%,12%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,11%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,11%,1%,100%,NA,NA,NA,NA,NA,65%,2%,4%,6%,100%,NA,NA,NA,NA,NA,58%,2%,16%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,4%,0%,0%
815,121509,Non-London,Primary,180,5.6,Low,"5,014",321,"5,335","2,161",273,816,384,632,177,197,82,300,37,15,128,"5,202",2642,38,319,67,3810,2922,149,340,87,4382,2656,77,317,65,3891,3018,164,355,80,4513,SUPP,140,362,64,"4,451","3,005",183,317,70,"4,729","2,629",231,441,67,"4,550","3,020",170,374,69,"4,798",2977,273,632,82,5202,"3,098",168,5335,816,82,335,235,313,15,1392,94%,6%,SUPP,5%,SUPP,7%,12%,3%,4%,2%,6%,1%,0%,2%,69%,1%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,1%,100%,NA,NA,NA,NA,NA,57%,5%,4%,7%,100%,NA,NA,NA,NA,NA,NA,5%,12%,2%,100%,NA,NA,NA,NA,NA,NA,4%,4%,0%,0%
815,121510,Non-London,Primary,31,6.5,Low,"7,774",370,"8,143","4,269",299,404,798,672,335,217,139,663,72,66,177,"8,111",SUPP,404,703,190,7375,2922,149,340,87,4382,5524,590,928,218,9606,3018,164,355,80,4513,SUPP,575,520,142,"7,370","3,005",183,317,70,"4,729",SUPP,"1,266",638,129,"8,347","3,020",170,374,69,"4,798",4673,299,672,139,8111,"3,098",168,8143,404,139,NA,-105,-31,-51,736,95%,5%,SUPP,4%,SUPP,10%,8%,4%,3%,2%,8%,1%,1%,2%,SUPP,5%,10%,3%,100%,NA,NA,NA,NA,NA,SUPP,6%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,8%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP!,15%,4%,10%,100%,NA,NA,NA,NA,NA,NA,4%,8%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,-2%,-1%,0%
815,121511,Non-London,Primary,61,9.8,Low,"5,589",112,"5,701","2,439",307,792,344,520,264,121,82,276,85,76,536,"5,841",SUPP,212,394,115,5049,2922,149,340,87,4382,3454,81,366,129,4975,3018,164,355,80,4513,SUPP,56,404,SUPP,"5,229","3,005",183,317,70,"4,729","3,772",-26,458,78,"5,628","3,020",170,374,69,"4,798",3230,307,520,82,5841,"3,098",168,5701,792,82,NA,95,126,-33,792,98%,2%,SUPP,5%,SUPP,6%,9%,5%,2%,1%,5%,1%,1%,9%,SUPP,4%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,1%,8%,SUPP,100%,NA,NA,NA,NA,NA,67%,0%,4%,6%,100%,NA,NA,NA,NA,NA,NA,5%,9%,1%,100%,NA,NA,NA,NA,NA,NA,1%,1%,-1%,0%
815,121512,Non-London,Primary,235,10.4,Low,"4,262",116,"4,378","1,922",145,746,347,397,86,129,47,273,36,20,327,"4,475",2930,170,274,51,4257,2922,149,340,87,4382,2825,180,309,55,4145,3018,164,355,80,4513,"3,210",222,358,49,"4,814","3,005",183,317,70,"4,729","3,133",353,386,69,"5,146","3,020",170,374,69,"4,798",2669,145,397,47,4475,"3,098",168,4378,746,47,-261,-25,123,-4,218,97%,3%,43%,3%,17%,8%,9%,2%,3%,1%,6%,1%,0%,7%,69%,4%,6%,1%,100%,NA,NA,NA,NA,NA,68%,4%,7%,1%,100%,NA,NA,NA,NA,NA,67%,5%,7%,1%,100%,NA,NA,NA,NA,NA,61%,7%,2%,6%,100%,NA,NA,NA,NA,NA,60%,3%,9%,1%,100%,NA,NA,NA,NA,NA,-9%,-1%,3%,0%,0%
815,121401,Non-London,Primary,45,11.1,Low,"6,017",380,"6,398","3,840",77,418,604,707,192,179,122,553,48,113,36,"6,891",SUPP,170,475,108,6038,2922,149,340,87,4382,3594,206,473,104,6359,3018,164,355,80,4513,SUPP,175,492,103,"6,346","3,005",183,317,70,"4,729","4,917",56,657,128,"7,504","3,020",170,374,69,"4,798",4259,77,707,122,6891,"3,098",168,6398,418,122,NA,-93,232,14,853,94%,6%,SUPP,1%,SUPP,9%,10%,3%,3%,2%,8%,1%,2%,1%,SUPP,3%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,2%,100%,NA,NA,NA,NA,NA,66%,1%,2%,8%,100%,NA,NA,NA,NA,NA,NA,1%,10%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,2%,0%,0%
815,121402,Non-London,Primary,65,7.7,Low,"5,542",428,"5,970","2,955",251,951,474,414,196,309,123,326,86,13,105,"6,202",SUPP,299,340,150,5204,2922,149,340,87,4382,3379,188,340,167,5142,3018,164,355,80,4513,SUPP,228,356,128,"5,467","3,005",183,317,70,"4,729","3,905",88,353,143,"6,059","3,020",170,374,69,"4,798",3907,251,414,123,6202,"3,098",168,5970,951,123,NA,-48,74,-27,998,93%,7%,48%,4%,15%,8%,7%,3%,5%,2%,5%,1%,0%,2%,SUPP,6%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,3%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,65%,1%,3%,7%,100%,NA,NA,NA,NA,NA,63%,4%,7%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,0%,-1%,0%
815,121403,Non-London,Primary,132,5.3,Low,"4,440",184,"4,624","2,392",184,776,297,331,162,204,62,256,49,7,100,"4,819",2703,140,224,73,3906,2922,149,340,87,4382,2649,100,199,53,3733,3018,164,355,80,4513,SUPP,121,210,59,"3,910","3,005",183,317,70,"4,729","3,122",174,290,50,"4,746","3,020",170,374,69,"4,798",3168,184,331,62,4819,"3,098",168,4624,776,62,465,44,107,-11,913,96%,4%,SUPP,4%,SUPP,6%,7%,3%,4%,1%,5%,1%,0%,2%,69%,4%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,5%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,5%,2%,100%,NA,NA,NA,NA,NA,66%,4%,3%,5%,100%,NA,NA,NA,NA,NA,NA,4%,7%,1%,100%,NA,NA,NA,NA,NA,NA,0%,1%,-1%,0%
815,121404,Non-London,Primary,77,11.7,Low,"4,587",147,"4,734","2,321",157,698,301,466,201,115,55,241,111,115,102,"4,883",SUPP,142,464,75,4111,2922,149,340,87,4382,2931,150,516,55,4631,3018,164,355,80,4513,"3,079",163,509,67,"4,955","3,005",183,317,70,"4,729",SUPP,34,290,40,"4,451","3,020",170,374,69,"4,798",3019,157,466,55,4883,"3,098",168,4734,698,55,NA,15,2,-20,772,97%,3%,SUPP,3%,SUPP,6%,10%,4%,2%,1%,5%,2%,2%,2%,SUPP,3%,11%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,11%,1%,100%,NA,NA,NA,NA,NA,62%,3%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP!,1%,4%,3%,100%,NA,NA,NA,NA,NA,NA,3%,10%,1%,100%,NA,NA,NA,NA,NA,NA,0%,-1%,-1%,0%
